Ontology ID	label	alternative label	Issues / Notes	CURRENT CURATOR (TEMP)		Reported	LinkML:class_name	CATEGORY (TEMP)	term tracker item	entity type	created	parent class ID	parent class label	Equivalence axiom	definition	definition source	alt definition	comment	example of usage	contributor	curation status	editor note	see also	skos:exactMatch	skos:broadMatch	skos:narrowMatch	skos:relatedMatch
GENEPIO:0100245	funeral exposure datum	Funeral		Rhiannon		TRUE		ICE > data item > exposure datum		Class	2022-01-19T18:23:15.862Z	GENEPIO:0100295	exposure datum		A human social event in which humans gather for a ceremony connected with the final disposition of a corpse, such as a burial or cremation.	https://en.wikipedia.org/wiki/Funeral				https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0002-8844-9165	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0100417	recreational event datum	Recreational Event		Rhiannon		TRUE		ICE > data item > exposure datum		Class	2023-01-23T00:42:19.315Z	GENEPIO:0100295	exposure datum		A mass gathering event where the primary emphasis is on recreation.					https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0002-8844-9165	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0100418	concert event datum	Concert		Rhiannon		TRUE		ICE > data item > exposure datum > recreational event datum		Class	2023-01-23T00:42:19.315Z	GENEPIO:0100417	recreational event datum		A recreational event where the primary emphasis is on a concert performance.					https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0002-8844-9165	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0100419	sporting event datum	Sporting Event		Rhiannon		TRUE		ICE > data item > exposure datum > recreational event datum		Class	2023-01-23T00:42:19.315Z	GENEPIO:0100417	recreational event datum		A recreational event where the primary emphasis is a sporting deemonstration or athletic competition.	https://www.lawinsider.com/dictionary/sporting-and-recreational-event#:~:text=Related%20Definitions&text=Sporting%20and%20Recreational%20Event%20means,yoga%2C%20and%20other%20exercise%20gatherings.				https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0002-8844-9165	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0100184	contact with known COVID-19 case exposure process	Contact with Known COVID-19 Case		Rhiannon		TRUE		process > exposure of organism		Class	2022-01-19T18:23:15.862Z	GENEPIO:0001272	exposure by human contact		A process occuring within or in the vicinity of a human with a confirmed case of COVID-19 that exposes the recipient organism to SARS-CoV-2.					https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0002-8844-9165	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		contact with known COVID19 case			
GENEPIO:0100501	contact with known Monkeypox case exposure process	Contact with Known Monkeypox Case		Rhiannon		TRUE		process > exposure of organism		Class	2023-01-23T00:42:19.315Z	GENEPIO:0001272	exposure by human contact		A process occuring within or in the vicinity of a human with a confirmed case of COVID-19 that exposes the recipient organism to Monkeypox.					https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0002-8844-9165	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		contact with known Monkeypox case			
GENEPIO:0100185	contact with patient exposure process	Contact with Patient		Rhiannon		TRUE		process > exposure of organism		Class	2022-01-19T18:23:15.862Z	GENEPIO:0001272	exposure by human contact		A process occuring within or in the vicinity of a human patient that exposes the recipient organism to a material entity.					https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0002-8844-9165	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0100186	contact with probable COVID-19 case exposure process	Contact with Probable COVID-19 Case		Rhiannon		TRUE		process > exposure of organism		Class	2022-01-19T18:23:15.862Z	GENEPIO:0001272	exposure by human contact		A process occuring within or in the vicinity of a human with a probable case of COVID-19 that exposes the recipient organism to SARS-CoV-2.					https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0002-8844-9165	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		contact with probable COVID19 case			
GENEPIO:0100502	contact with probable Monkeypox case exposure process	Contact with Probable Monkeypox Case		Rhiannon		TRUE		process > exposure of organism		Class	2023-01-23T00:42:19.315Z	GENEPIO:0001272	exposure by human contact		A process occuring within or in the vicinity of a human with a probable case of COVID-19 that exposes the recipient organism to Monkeypox.					https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0002-8844-9165	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		contact with probable Monkeypox case			
GENEPIO:0100187	contact with person with acute respiratory illness exposure process	Contact with Person with Acute Respiratory Illness		Rhiannon		TRUE		process > exposure of organism		Class	2022-01-19T18:23:15.862Z	GENEPIO:0001272	exposure by human contact		A process occuring within or in the vicinity of a human with acute respiratory illness that exposes the recipient organism to said acute respiratory illness.					https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0002-8844-9165	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0100188	contact with person with fever and/or cough exposure process	Contact with Person with Fever and/or Cough		Rhiannon		TRUE		process > exposure of organism		Class	2022-01-19T18:23:15.862Z	GENEPIO:0001272	exposure by human contact		A process occuring within or in the vicinity of a human with a fever and/or cough that exposes the recipient organism to the causative agent.					https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0002-8844-9165	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0100189	contact with person who recently travelled exposure process	Contact with Person who Recently Travelled		Rhiannon		TRUE		process > exposure of organism		Class	2022-01-19T18:23:15.862Z	GENEPIO:0001272	exposure by human contact		A process occuring within or in the vicinity of a human, who recently travelled, that exposes the recipient organism to a material entity.					https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0002-8844-9165	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0100190	occupational, residency or patronage exposure process	Occupational, Residency or Patronage Exposure		Rhiannon		TRUE		process > exposure of organism		Class	2022-01-19T18:23:15.862Z	COB:0001000	exposure of organism		A process occuring within or in the vicinity of a human residential environment that exposes the recipient organism to a material entity.					https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0002-8844-9165	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0100191	animal rescue exposure process	Animal Rescue		Rhiannon		TRUE		process > exposure of organism		Class	2022-01-19T18:23:15.862Z	COB:0001000	exposure of organism		A process occuring within or in the vicinity of an animal rescue facility that exposes the recipient organism to a material entity.					https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0002-8844-9165	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
